obs_key,source,project,site,obs_time,year,longitude,latitude,sampledarea_ha,nplots,agb_drymass_ha,agb_ha_rederived,verify_ratio,verify_status,bgb_drymass_ha,live_basal_area_ha,live_tree_density_ha,n_stems,n_species,mean_dbh_cm,mean_ht_m,n_allom_models
14965025_03722432_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19129,2014-01-01,2014,149.6503,-37.2243,0.1,1,10.8041,,,no_stem_data,3.5925,20.0433,710.0,,,,,
14965135_03725575_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19102,2014-01-01,2014,149.6514,-37.2557,0.1,1,11.1007,,,no_stem_data,4.1451,37.2358,470.0,,,,,
14965248_03728733_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19077,2014-01-01,2014,149.6525,-37.2873,0.1,1,7.9103,,,no_stem_data,2.9906,18.4733,470.0,,,,,
14965303_03730295_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19066,2014-01-01,2014,149.653,-37.3029,0.1,1,7.2437,,,no_stem_data,2.7772,35.6769,1480.0,,,,,
14965414_03733459_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19044,2014-01-01,2014,149.6541,-37.3346,0.1,1,4.0258,,,no_stem_data,1.5034,22.6734,400.0,,,,,
14965468_03735024_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19031,2014-01-01,2014,149.6547,-37.3502,0.1,1,154.4825,,,no_stem_data,54.9554,44.5862,980.0,,,,,
14965507_03736612_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19020,2014-01-01,2014,149.6551,-37.3661,0.1,1,15.013,,,no_stem_data,5.6369,37.3507,1380.0,,,,,
14966670_03712926_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19223,2014-01-01,2014,149.6667,-37.1293,0.1,1,22.0138,,,no_stem_data,6.2378,49.6271,190.0,,,,,
14966828_03717665_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19176,2014-01-01,2014,149.6683,-37.1766,0.1,1,92.3361,,,no_stem_data,25.9386,42.8834,920.0,,,,,
14966883_03719235_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19161,2014-01-01,2014,149.6688,-37.1923,0.1,1,0.8037,,,no_stem_data,0.262,54.495,210.0,,,,,
14966947_03720807_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19147,2014-01-01,2014,149.6695,-37.2081,0.1,1,22.7855,,,no_stem_data,5.5946,36.5223,800.0,,,,,
14966996_03722382_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19130,2014-01-01,2014,149.67,-37.2238,0.1,1,1.0024,,,no_stem_data,0.2466,28.7205,1020.0,,,,,
14967045_03723954_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19116,2014-01-01,2014,149.6705,-37.2395,0.1,1,63.4211,,,no_stem_data,23.0892,29.5874,270.0,,,,,
14967446_03734992_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19032,2014-01-01,2014,149.6745,-37.3499,0.1,1,69.6587,,,no_stem_data,25.2063,11.4274,440.0,,,,,
14967501_03736562_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19021,2014-01-01,2014,149.675,-37.3656,0.1,1,418.0386,,,no_stem_data,150.2568,25.8605,710.0,,,,,
14967554_03738139_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19013,2014-01-01,2014,149.6755,-37.3814,0.1,1,12.4065,,,no_stem_data,4.6895,29.928,700.0,,,,,
14968620_03712883_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19224,2014-01-01,2014,149.6862,-37.1288,0.1,1,5.482,,,no_stem_data,2.0267,28.0634,580.0,,,,,
14968689_03714458_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19209,2014-01-01,2014,149.6869,-37.1446,0.1,1,0.0601,,,no_stem_data,0.0244,2.7432,10.0,,,,,
14968751_03716031_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19193,2014-01-01,2014,149.6875,-37.1603,0.1,1,120.7857,,,no_stem_data,29.6786,60.9032,210.0,,,,,
14968967_03722337_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19131,2014-01-01,2014,149.6897,-37.2234,0.1,1,0.2681,,,no_stem_data,0.0636,17.0598,50.0,,,,,
14969085_03725489_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19103,2014-01-01,2014,149.6908,-37.2549,0.1,1,29.8573,,,no_stem_data,10.9765,22.0716,530.0,,,,,
14969195_03728638_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19078,2014-01-01,2014,149.6919,-37.2864,0.1,1,5.7153,,,no_stem_data,2.1867,41.9459,760.0,,,,,
14969304_03731798_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19056,2014-01-01,2014,149.693,-37.318,0.1,1,0.8496,,,no_stem_data,0.335,37.0945,1210.0,,,,,
14969475_03736522_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19022,2014-01-01,2014,149.6948,-37.3652,0.1,1,227.0841,,,no_stem_data,80.6852,24.2962,160.0,,,,,
14969526_03738094_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19014,2014-01-01,2014,149.6953,-37.3809,0.1,1,4.9381,,,no_stem_data,1.8693,34.0937,390.0,,,,,
14969819_03690780_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19301,2014-01-01,2014,149.6982,-36.9078,0.1,1,182.5848,,,no_stem_data,50.2465,30.443,300.0,,,,,
14969986_03695506_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19289,2014-01-01,2014,149.6999,-36.9551,0.1,1,1.42,,,no_stem_data,0.3414,44.423,250.0,,,,,
14970878_03720719_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19148,2014-01-01,2014,149.7088,-37.2072,0.1,1,12.6295,,,no_stem_data,2.8953,16.3024,490.0,,,,,
14970933_03722304_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19132,2014-01-01,2014,149.7093,-37.223,0.1,1,4.5336,,,no_stem_data,1.0809,30.2291,1120.0,,,,,
14971053_03725438_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19104,2014-01-01,2014,149.7105,-37.2544,0.1,1,49.2089,,,no_stem_data,18.115,44.9188,660.0,,,,,
14971163_03728593_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19079,2014-01-01,2014,149.7116,-37.2859,0.1,1,4.1339,,,no_stem_data,1.5761,18.346,420.0,,,,,
14971392_03734900_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19033,2014-01-01,2014,149.7139,-37.349,0.1,1,8.4573,,,no_stem_data,3.1729,31.0841,550.0,,,,,
14971887_03693895_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19295,2014-01-01,2014,149.7189,-36.939,0.1,1,28.8302,,,no_stem_data,10.5839,17.6999,340.0,,,,,
14971949_03695462_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19290,2014-01-01,2014,149.7195,-36.9546,0.1,1,0.2857,,,no_stem_data,0.0906,32.916,130.0,,,,,
14972908_03722252_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19133,2014-01-01,2014,149.7291,-37.2225,0.1,1,1.3611,,,no_stem_data,0.3215,20.0797,210.0,,,,,
14973031_03725390_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19105,2014-01-01,2014,149.7303,-37.2539,0.1,1,71.7982,,,no_stem_data,26.2002,41.8721,400.0,,,,,
14973081_03726977_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19091,2014-01-01,2014,149.7308,-37.2698,0.1,1,0.6697,,,no_stem_data,0.2606,18.4875,520.0,,,,,
14973140_03728557_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19080,2014-01-01,2014,149.7314,-37.2856,0.1,1,25.1797,,,no_stem_data,9.4137,28.6031,690.0,,,,,
14973423_03736431_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19023,2014-01-01,2014,149.7342,-37.3643,0.1,1,345.8469,,,no_stem_data,117.8334,33.2435,410.0,,,,,
14973535_03739578_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19006,2014-01-01,2014,149.7354,-37.3958,0.1,1,2.2859,,,no_stem_data,0.8726,22.7271,250.0,,,,,
14973801_03692263_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19298,2014-01-01,2014,149.738,-36.9226,0.1,1,1.1151,,,no_stem_data,0.2661,46.1336,320.0,,,,,
14973853_03693844_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19296,2014-01-01,2014,149.7385,-36.9384,0.1,1,56.3387,,,no_stem_data,20.6764,17.3648,470.0,,,,,
14973912_03695418_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19291,2014-01-01,2014,149.7391,-36.9542,0.1,1,130.0222,,,no_stem_data,33.7813,32.3915,270.0,,,,,
14974762_03719057_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19162,2014-01-01,2014,149.7476,-37.1906,0.1,1,403.9333,,,no_stem_data,110.9673,22.916,1360.0,,,,,
14974819_03720626_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19149,2014-01-01,2014,149.7482,-37.2063,0.1,1,16.3978,,,no_stem_data,4.2732,41.9699,1080.0,,,,,
14974885_03722201_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19134,2014-01-01,2014,149.7488,-37.222,0.1,1,4.0141,,,no_stem_data,0.9424,20.7486,510.0,,,,,
14974936_03723779_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19118,2014-01-01,2014,149.7494,-37.2378,0.1,1,37.981,,,no_stem_data,14.0299,33.1552,630.0,,,,,
14974992_03725351_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19106,2014-01-01,2014,149.7499,-37.2535,0.1,1,12.5361,,,no_stem_data,4.6598,17.2368,900.0,,,,,
14975273_03733244_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19045,2014-01-01,2014,149.7527,-37.3324,0.1,1,3.2414,,,no_stem_data,1.221,18.4782,350.0,,,,,
14975394_03736387_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19024,2014-01-01,2014,149.7539,-37.3639,0.1,1,58.8014,,,no_stem_data,21.7042,27.6356,1400.0,,,,,
14975455_03737958_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19015,2014-01-01,2014,149.7545,-37.3796,0.1,1,528.9729,,,no_stem_data,170.9051,25.6315,430.0,,,,,
14975514_03739547_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19007,2014-01-01,2014,149.7551,-37.3955,0.1,1,9.4166,,,no_stem_data,3.5894,46.8211,950.0,,,,,
14975566_03741114_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19003,2014-01-01,2014,149.7557,-37.4111,0.1,1,2.0965,,,no_stem_data,0.802,31.4153,410.0,,,,,
14975699_03690645_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19302,2014-01-01,2014,149.757,-36.9064,0.1,1,29.5153,,,no_stem_data,10.4437,11.8262,90.0,,,,,
14976213_03704828_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19260,2014-01-01,2014,149.7621,-37.0483,0.1,1,3.2858,,,no_stem_data,1.2226,45.5439,130.0,,,,,
14976271_03706399_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19252,2014-01-01,2014,149.7627,-37.064,0.1,1,27.2098,,,no_stem_data,7.5348,68.2498,400.0,,,,,
14976337_03707975_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19247,2014-01-01,2014,149.7634,-37.0798,0.1,1,24.568,,,no_stem_data,7.2033,48.725,360.0,,,,,
14976395_03709560_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19241,2014-01-01,2014,149.7639,-37.0956,0.1,1,0.3552,,,no_stem_data,0.1127,27.396,200.0,,,,,
14976670_03717436_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19177,2014-01-01,2014,149.7667,-37.1744,0.1,1,174.4662,,,no_stem_data,45.3802,16.9182,1250.0,,,,,
14976860_03722174_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19135,2014-01-01,2014,149.7686,-37.2217,0.1,1,2.5278,,,no_stem_data,0.6052,37.2237,850.0,,,,,
14976909_03723730_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19119,2014-01-01,2014,149.7691,-37.2373,0.1,1,17.7721,,,no_stem_data,6.6115,9.929,350.0,,,,,
14976967_03725308_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19107,2014-01-01,2014,149.7697,-37.2531,0.1,1,55.945,,,no_stem_data,20.1811,30.1531,870.0,,,,,
14977142_03730039_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19068,2014-01-01,2014,149.7714,-37.3004,0.1,1,8.037,,,no_stem_data,3.0539,32.8021,1100.0,,,,,
14977197_03731605_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19057,2014-01-01,2014,149.772,-37.316,0.1,1,0.3084,,,no_stem_data,0.1222,34.7211,720.0,,,,,
14977297_03734760_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19034,2014-01-01,2014,149.773,-37.3476,0.1,1,78.241,,,no_stem_data,28.4114,25.9671,1410.0,,,,,
14977485_03739488_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19008,2014-01-01,2014,149.7748,-37.3949,0.1,1,1.414,,,no_stem_data,0.5424,29.5331,220.0,,,,,
14977600_03742642_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19001,2014-01-01,2014,149.776,-37.4264,0.1,1,0.1613,,,no_stem_data,0.0641,32.61,300.0,,,,,
14977682_03690919_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19303,2014-01-01,2014,149.7768,-36.9092,0.1,1,287.1335,,,no_stem_data,93.5116,27.0822,1440.0,,,,,
14977729_03692172_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19299,2014-01-01,2014,149.7773,-36.9217,0.1,1,7.536,,,no_stem_data,2.0356,39.389,630.0,,,,,
14977899_03696899_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19285,2014-01-01,2014,149.779,-36.969,0.1,1,1.6053,,,no_stem_data,0.4078,10.7591,50.0,,,,,
14977958_03698469_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19279,2014-01-01,2014,149.7796,-36.9847,0.1,1,87.8995,,,no_stem_data,23.8159,6.5228,470.0,,,,,
14978245_03706357_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19253,2014-01-01,2014,149.7824,-37.0636,0.1,1,2.7455,,,no_stem_data,0.8392,41.6677,280.0,,,,,
14978298_03707930_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19248,2014-01-01,2014,149.783,-37.0793,0.1,1,8.1951,,,no_stem_data,2.3045,24.5621,220.0,,,,,
14978359_03709505_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19242,2014-01-01,2014,149.7836,-37.0951,0.1,1,1.7639,,,no_stem_data,0.5581,36.9551,470.0,,,,,
14978451_03712660_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19226,2014-01-01,2014,149.7845,-37.1266,0.1,1,97.6274,,,no_stem_data,26.4838,20.1556,450.0,,,,,
14978587_03715807_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19194,2014-01-01,2014,149.7859,-37.1581,0.1,1,125.7121,,,no_stem_data,33.3394,34.2703,370.0,,,,,
14978708_03718960_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19164,2014-01-01,2014,149.7871,-37.1896,0.1,1,226.5848,,,no_stem_data,64.8684,30.0232,1350.0,,,,,
14978760_03720542_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19150,2014-01-01,2014,149.7876,-37.2054,0.1,1,111.007,,,no_stem_data,30.1546,22.1635,890.0,,,,,
14978815_03722112_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19136,2014-01-01,2014,149.7882,-37.2211,0.1,1,0.8128,,,no_stem_data,0.1983,27.7806,630.0,,,,,
14978872_03723682_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19120,2014-01-01,2014,149.7887,-37.2368,0.1,1,1.6947,,,no_stem_data,0.6583,20.8118,690.0,,,,,
14978948_03725259_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19108,2014-01-01,2014,149.7895,-37.2526,0.1,1,85.9512,,,no_stem_data,31.0985,31.9328,1320.0,,,,,
14979050_03728408_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19081,2014-01-01,2014,149.7905,-37.2841,0.1,1,98.2748,,,no_stem_data,35.3352,33.5381,1160.0,,,,,
14979113_03729989_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19069,2014-01-01,2014,149.7911,-37.2999,0.1,1,63.6997,,,no_stem_data,23.3414,19.0671,440.0,,,,,
14979170_03731572_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19058,2014-01-01,2014,149.7917,-37.3157,0.1,1,0.258,,,no_stem_data,0.1015,13.5447,300.0,,,,,
14979226_03733138_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19046,2014-01-01,2014,149.7923,-37.3314,0.1,1,2.8958,,,no_stem_data,1.0853,4.9396,90.0,,,,,
14979285_03734716_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19035,2014-01-01,2014,149.7929,-37.3472,0.1,1,174.1199,,,no_stem_data,60.1328,19.4407,280.0,,,,,
14979333_03736291_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19025,2014-01-01,2014,149.7933,-37.3629,0.1,1,50.9164,,,no_stem_data,18.7323,29.2717,1210.0,,,,,
14979400_03737860_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19016,2014-01-01,2014,149.794,-37.3786,0.1,1,557.8778,,,no_stem_data,197.1215,55.492,550.0,,,,,
14979460_03739440_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19009,2014-01-01,2014,149.7946,-37.3944,0.1,1,4.0066,,,no_stem_data,1.5333,37.1627,530.0,,,,,
14979518_03741015_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19004,2014-01-01,2014,149.7952,-37.4102,0.1,1,2.4087,,,no_stem_data,0.9197,26.4087,270.0,,,,,
14979544_03687399_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19308,2014-01-01,2014,149.7954,-36.874,0.1,1,1.3177,,,no_stem_data,0.4177,22.2409,550.0,,,,,
14979571_03688978_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19306,2014-01-01,2014,149.7957,-36.8898,0.1,1,4.358,,,no_stem_data,1.6524,51.8984,330.0,,,,,
14979580_03742592_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19002,2014-01-01,2014,149.7958,-37.4259,0.1,1,0.2468,,,no_stem_data,0.0975,55.026,320.0,,,,,
14979631_03690548_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19304,2014-01-01,2014,149.7963,-36.9055,0.1,1,4.6269,,,no_stem_data,1.0839,51.4251,530.0,,,,,
14979690_03692125_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19300,2014-01-01,2014,149.7969,-36.9212,0.1,1,12.4159,,,no_stem_data,4.5333,41.1302,450.0,,,,,
14980030_03701582_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19271,2014-01-01,2014,149.8003,-37.0158,0.1,1,14.4459,,,no_stem_data,4.4022,37.6534,720.0,,,,,
14980208_03706306_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19254,2014-01-01,2014,149.8021,-37.0631,0.1,1,7.1666,,,no_stem_data,2.168,40.127,950.0,,,,,
14980324_03709458_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19243,2014-01-01,2014,149.8032,-37.0946,0.1,1,39.841,,,no_stem_data,10.9276,23.3318,440.0,,,,,
14980439_03712607_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19227,2014-01-01,2014,149.8044,-37.1261,0.1,1,36.5782,,,no_stem_data,11.2431,23.0892,750.0,,,,,
14980495_03714181_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19211,2014-01-01,2014,149.8049,-37.1418,0.1,1,7.1373,,,no_stem_data,1.6976,5.8244,160.0,,,,,
14980611_03717346_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19179,2014-01-01,2014,149.8061,-37.1735,0.1,1,19.7039,,,no_stem_data,6.3919,29.1629,1170.0,,,,,
14980681_03718909_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19165,2014-01-01,2014,149.8068,-37.1891,0.1,1,130.2059,,,no_stem_data,33.8814,16.6498,590.0,,,,,
14980729_03720483_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19151,2014-01-01,2014,149.8073,-37.2048,0.1,1,579.7031,,,no_stem_data,156.3878,30.9706,1520.0,,,,,
14980797_03722063_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19137,2014-01-01,2014,149.808,-37.2206,0.1,1,0.6982,,,no_stem_data,0.1683,32.1979,270.0,,,,,
14980847_03723636_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19121,2014-01-01,2014,149.8085,-37.2364,0.1,1,19.2718,,,no_stem_data,7.2151,40.0289,1720.0,,,,,
14980966_03726781_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19092,2014-01-01,2014,149.8097,-37.2678,0.1,1,3.6006,,,no_stem_data,1.3827,37.8379,1350.0,,,,,
14981200_03733093_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19047,2014-01-01,2014,149.812,-37.3309,0.1,1,67.1466,,,no_stem_data,24.7561,20.304,960.0,,,,,
14981266_03734670_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19036,2014-01-01,2014,149.8127,-37.3467,0.1,1,7.1782,,,no_stem_data,2.652,17.337,480.0,,,,,
14981319_03736244_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19026,2014-01-01,2014,149.8132,-37.3624,0.1,1,1.7276,,,no_stem_data,0.6576,19.7585,940.0,,,,,
14981374_03737817_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19017,2014-01-01,2014,149.8137,-37.3782,0.1,1,19.9439,,,no_stem_data,7.4201,28.9832,430.0,,,,,
14981478_03687353_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19309,2014-01-01,2014,149.8148,-36.8735,0.1,1,31.1379,,,no_stem_data,9.3905,26.4801,690.0,,,,,
14981537_03688928_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19307,2014-01-01,2014,149.8154,-36.8893,0.1,1,3.9913,,,no_stem_data,1.4519,18.3916,880.0,,,,,
14981594_03690507_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19305,2014-01-01,2014,149.8159,-36.9051,0.1,1,13.6856,,,no_stem_data,4.7361,30.6726,1210.0,,,,,
14981883_03698380_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19280,2014-01-01,2014,149.8188,-36.9838,0.1,1,5.2446,,,no_stem_data,1.5598,32.7946,650.0,,,,,
14982168_03706269_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19255,2014-01-01,2014,149.8217,-37.0627,0.1,1,0.9441,,,no_stem_data,0.2986,12.2983,200.0,,,,,
14982232_03707839_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19249,2014-01-01,2014,149.8223,-37.0784,0.1,1,7.1902,,,no_stem_data,2.0435,20.7481,220.0,,,,,
14982289_03709412_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19244,2014-01-01,2014,149.8229,-37.0941,0.1,1,17.1635,,,no_stem_data,5.3348,25.7511,260.0,,,,,
14982429_03712529_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19228,2014-01-01,2014,149.8243,-37.1253,0.1,1,197.7863,,,no_stem_data,53.5974,43.9871,1150.0,,,,,
14982585_03717290_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19180,2014-01-01,2014,149.8258,-37.1729,0.1,1,80.0659,,,no_stem_data,21.4441,29.4098,370.0,,,,,
14982649_03718864_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19166,2014-01-01,2014,149.8265,-37.1886,0.1,1,396.3447,,,no_stem_data,97.8332,30.3978,960.0,,,,,
14982703_03720437_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19152,2014-01-01,2014,149.827,-37.2044,0.1,1,79.7696,,,no_stem_data,21.9195,21.8744,660.0,,,,,
14982762_03722012_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19138,2014-01-01,2014,149.8276,-37.2201,0.1,1,0.6884,,,no_stem_data,0.1659,19.9769,260.0,,,,,
14983055_03729893_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19070,2014-01-01,2014,149.8305,-37.2989,0.1,1,6.7673,,,no_stem_data,2.5541,22.5389,410.0,,,,,
14983166_03733041_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19048,2014-01-01,2014,149.8317,-37.3304,0.1,1,7.9794,,,no_stem_data,2.954,47.2906,850.0,,,,,
14983234_03734625_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19037,2014-01-01,2014,149.8323,-37.3463,0.1,1,34.0538,,,no_stem_data,12.4525,64.0121,970.0,,,,,
14983280_03736197_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19027,2014-01-01,2014,149.8328,-37.362,0.1,1,0.6382,,,no_stem_data,0.2519,29.0655,790.0,,,,,
14983330_03737767_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19018,2014-01-01,2014,149.8333,-37.3777,0.1,1,19.6343,,,no_stem_data,7.2369,38.9404,240.0,,,,,
14983414_03739349_20140101_000000,Forestry Corporation Commercial Estate (NSW),NFSI_EDEN,19011,2014-01-01,2014,149.8341,-37.3935,0.1,1,2.3877,,,no_stem_data,0.9136,33.8559,310.0,,,,,
